0_hint,1_hint,2_hint,3_hint,4_hint,5_hint,6_hint,7_hint,8_hint,9_hint,10_hint,11_hint,12_hint,13_hint,14_hint,15_hint,16_hint,17_hint,18_hint,19_hint,20_hint,21_hint,22_hint,23_hint,24_hint
630.404,758.557,690.223,684.611,681.332,673.141,645.887,639.879,635.296,628.508,622.702,619.087,613.507,609.829,601.307,595.303,590.14,584.944,579.253,573.889,567.21,562.692,503.449,502.861,502.883
382.578,513.889,507.927,503.262,497.701,491.755,485.886,483.733,421.205,421.696,421.352,421.379,421.5,421.091,421.376,421.884,421.179,421.621,421.551,421.367,421.485,421.54,421.14,421.245,528.068
422.946,568.637,567.809,560.053,556.288,548.874,544.401,540.699,531.756,531.056,526.045,516.858,513.606,508.885,501.325,433.884,433.854,433.821,433.429,433.651,433.524,434.069,433.763,433.825,433.647
482.335,608.255,614.248,608.771,602.284,596.045,591.553,564.416,559.113,552.909,547.051,542.112,537.123,531.126,524.589,520.077,514.846,510.039,505.904,498.605,492.526,678.43,669.984,537.088,428.794
623.353,764.77,744.798,678.333,655.465,646.698,640.194,654.736,629.129,626.734,621.253,610.844,606.109,599.374,595.76,589.189,585.352,581.457,573.125,517.617,514.244,623.237,627,510.638,623.859
537.145,666.394,602.987,567.87,562.553,555.598,547.75,545.395,537.772,534.739,527.197,519.639,514.819,511.819,503.284,498.724,495.865,427.288,426.843,426.702,427.295,616.918,536.759,655.303,426.818
553.918,697.579,655.792,661.219,642.635,628.277,627.32,623.835,613.122,612.082,587.759,580.745,572.995,570.321,565.015,559.319,529.314,521.812,516.866,632.302,507.236,505.638,495.99,491.833,484.744
504.152,648.683,641.138,647.187,645.349,636.432,605.517,601.639,595.075,589.554,585.487,579.414,573.549,568.757,563.005,502.861,503.083,502.963,503.136,503.429,611.764,503.213,503.059,503.267,611.392
362.905,506.896,502.728,496.823,494.996,488.859,483.077,421.232,421.259,421.893,421.282,421.426,421.27,421.156,439.443,421.235,420.824,420.905,421.396,421.351,421.673,528.345,528.296,420.99,421.252
649.037,787.021,686.258,680.6,677.761,670.529,648.154,644.141,655.397,634.864,627.686,623.153,617.567,612.292,606.555,601.808,596.791,590.761,584.389,703.151,574.141,569.129,562.666,503.184,611.835
494.54,579.175,573.464,568.757,564.06,556.928,553.437,546.542,541.302,535.866,530.892,526.877,520.869,515.825,509.005,503.829,499.216,492.256,428.853,537.866,428.741,537.785,428.919,428.563,428.764
393.556,550.421,540.945,538.953,535.835,527.906,521.028,520.255,511.428,508.314,504.254,495.156,434.437,434.878,434.385,436.132,439.622,435.896,436.33,438.905,436.686,434.411,434.04,542.544,433.78
526.706,582.668,554.928,549.703,544.134,538.639,532.637,528.57,522.554,513.311,509.931,509.926,498.562,495.894,435.609,432.933,432.13,434.529,434.963,434.099,431.719,434.346,433.36,433.658,434.923
537.891,701.069,659.034,627.973,599.725,591.259,559.654,556.73,550.165,625.356,538.014,533.664,526.998,521.201,515.961,510.36,504.814,498.053,493.934,433.322,431.676,429.655,429.797,433.563,543.439
374.842,526.399,514.156,512.319,505.086,496.189,493.006,486.286,422.556,424.762,429.147,424.604,423.338,423.674,423.939,426.249,423.974,423.508,428.828,423.184,534.289,656.432,659.714,656.491,423.804
365.617,507.045,502.494,500.561,495.363,490.37,484.627,479.204,415.025,420.768,414.584,415.174,414.66,415.107,414.98,414.566,414.723,415.398,414.831,525.38,415.062,414.976,414.83,523.387,414.665
528.058,665.828,635.506,636.189,645.269,639.017,549.595,542.751,540.079,533.574,526.417,521.128,516.415,512.03,506.193,501.884,494.596,488.759,425.781,428.268,425.651,425.662,425.974,426.106,425.902
596.618,723.109,709.225,668.066,679.588,644.773,572.566,564.392,570.39,555.669,550.078,544.356,536.98,531.885,527.342,520.804,537.856,515.226,508.256,500.916,547.357,546.425,548.406,680.454,545.806
439.788,595.694,590.942,585.32,574.869,544.812,536.223,531.734,527.643,521.042,516.261,512.539,506.279,499.251,491.148,430.072,432.944,434.267,432.403,434.865,435.01,435.519,431.847,429.965,434.174
429.763,545.095,541.44,538.062,533.131,527.168,522.542,516.859,511.71,506.625,502.353,494.424,487.461,425.569,425.264,425.361,425.93,425.584,425.331,425.911,535.051,535.159,535.717,425.513,535.105
485.35,644.143,633.866,604.451,574.331,568,560.424,555.364,547.049,545.198,538.951,537.044,533.337,524.188,520.955,515.051,507.163,502.228,499.625,430.31,432.929,431.837,430.435,431.136,430.347
507.73,654.675,666.341,567.624,557.214,555.383,549.484,543.91,616.581,532.899,525.607,526.388,518.096,510.136,507.363,499.629,437.61,438.881,435.146,436.642,439.187,436.345,439.144,439.071,435.185
497.38,609.357,600.063,596.7,584.307,614.23,581.215,569.546,566.63,566.018,543.881,538.697,534.627,529.865,521.022,515.284,513.364,505.387,502.932,496.458,437.366,434.72,433.969,543.258,434.778
536.95,665.06,663.704,641.978,632.998,627.069,627.32,617.054,613.136,607.078,601.485,595.478,590.44,585.408,579.032,573.738,567.998,562.419,502.674,503.722,503.059,503.1,503.609,611.542,503.016
646.975,778.307,758.196,752.437,746.175,716.078,694.991,689.64,622.004,616.437,611.928,606.296,601.27,594.929,590.289,584.992,579.695,573.388,567.427,563.073,502.728,503.125,503.415,611.564,502.889
379.675,512.244,507.751,500.801,499.319,493.661,488.666,425.6,425.293,425.588,425.331,425.463,425.374,425.644,425.547,425.532,425.839,425.376,425.792,425.584,425.691,535.72,535.557,535.441,425.49
492.179,581.527,577.749,571.681,567.196,561.109,555.695,546.304,521.679,510.398,512.863,522.815,497.832,496.845,433.703,433.38,434.011,434.007,434.052,433.688,433.673,542.464,542.565,433.813,542.639
488.836,570.394,563.676,562.551,556.616,551.742,532.578,527.516,522.325,515.679,511.034,505.702,500.609,494.232,488.275,425.271,425.651,425.546,425.94,534.767,425.658,425.273,535.391,425.352,425.479
475.698,625.057,557.408,552.157,546.188,542.041,535.525,530.289,524.902,520.001,515.302,509.483,503.913,497.512,491.811,429.236,428.872,428.741,429.123,428.637,429.079,428.663,428.598,428.923,428.929
533.983,607.616,576.113,574.701,565.652,560.712,554.897,551.908,541.426,541.343,537.617,544.439,524.921,520.037,512.899,507.269,499.221,494.135,431.54,428.297,429.745,549.633,433.02,433.879,431.861
544.129,669.73,650.676,642.008,641.416,640.669,638.227,554.315,549.729,543.652,538.775,533.22,528.009,521.679,516.618,511.325,508.84,500.307,495.798,602.414,483.924,421.171,421.464,421.605,421.75
387.874,531.367,545.822,523.324,519.413,515.029,505.761,500.124,433.781,433.909,433.609,434.075,433.461,433.562,433.385,433.595,433.706,434.12,433.7,433.635,433.703,434.359,664.445,673.362,433.445
375.459,503.977,498.206,493.854,489.843,483.549,476.345,474.224,413.133,415.773,411.856,418.013,413.239,412.44,416.397,415.681,419.581,421.078,416.022,522.101,413.141,411.817,411.443,411.729,413.67
438.593,562.636,558.122,552.143,545.313,540.126,534.54,529.787,524.096,518.866,513.728,508.54,503.876,497.379,492.018,428.786,428.722,428.854,428.9,428.619,429.39,429.007,428.958,429.041,428.694
563.789,730.374,697.003,673.713,609.802,579.2,576.656,575.388,567.792,562.716,552.778,552.663,548.74,541.513,533.135,532.036,522.335,515.301,508.764,505.253,497.757,497.652,434.45,543.088,434.346
419.96,568.708,561.978,560.088,552.608,548.834,545.637,539.532,533.982,528.824,528.071,517.46,515.446,507.194,502.557,433.916,433.852,433.863,434.361,433.558,451.008,434.061,433.945,432.887,433.465
417.901,540.599,536.548,530.691,533.746,533.485,524.722,516.395,510.608,499.93,505.437,434.446,433.686,434.084,433.629,433.796,433.57,433.598,434.036,434.288,434.874,433.557,433.772,545.409,433.505
454.297,681.927,595.971,593.825,585.673,589.959,590.022,581.483,576.695,569.128,538.244,534.246,527.368,521.733,517.824,512.212,505.737,501.155,496.316,594.53,589.154,421.081,421.344,421.358,528.178
400.787,534.724,517.015,512.88,509.327,504.013,499.66,493.6,487.793,425.417,425.313,425.566,425.274,425.751,425.528,425.551,425.246,425.44,425.345,425.398,425.777,425.114,425.198,425.239,425.787
485.266,579.156,553.642,545.747,542.227,537.865,535.371,528.766,523.314,517.413,515.796,508.629,499.39,498.929,428.18,429.941,434.019,428.005,428.069,435.138,431.083,434.976,430.862,658.616,435.745
444.655,570.614,562.543,557.45,552.199,545.675,542.566,535.86,531.209,525.345,519.995,515.247,508.893,504.138,517.142,491.449,429.089,428.548,428.869,544.281,430.325,429.144,428.945,429.178,428.833
389.375,522.203,520.192,516.249,510.59,503.963,499.708,494.262,488.114,425.09,425.064,425.656,425.999,425.447,425.579,425.637,425.704,425.671,425.795,534.282,425.21,425.705,425.233,666.109,535.624
385.948,532.1,522.114,520.608,520.237,515.018,508.642,501.488,433.711,433.501,433.606,433.828,433.884,433.456,434.201,433.249,433.619,433.477,433.824,433.617,434.132,544.052,542.839,543.358,544.76
380.679,514.062,507.59,506.194,500.393,495.789,489.326,484.828,478.603,414.76,414.929,414.676,414.744,416.488,414.923,414.737,415.049,414.62,414.476,414.371,414.36,414.637,415.66,523.343,414.796
403.242,536.741,546.143,540.582,535.869,517.2,512.023,505.907,499.954,495.515,487.797,425.679,425.58,425.901,425.775,425.584,425.221,425.252,425.074,425.23,425.364,425.368,425.392,425.788,425.495
499.428,620.55,580.278,570.652,564.227,561.08,555.268,548.264,543.097,615.518,536.345,526.907,542.517,518.765,511.726,502.798,496.559,494.324,429.195,430.399,431.5,432.72,659.463,433.475,431.597
508.585,640.934,638.756,628.485,615.603,626.174,601.88,596.474,570.721,563.617,559.459,552.478,547.789,543.043,536.848,529.349,524.722,519.634,514.735,510.34,502.541,498.009,491.926,426.274,427.811
497.187,636.421,559.777,552.515,549.215,546.417,539.097,534.782,526.664,523.519,515.08,511.987,505.869,498.053,424.013,430.952,434.895,435.343,435.292,435.02,543.987,663.956,544.148,544.443,434.938
554.503,697.063,669.34,655.216,644.773,585.355,579.089,562.341,560.023,551.433,546.293,541.164,536.082,530.498,525.357,520.182,514.741,508.806,503.636,498.988,492.116,428.092,429.156,429.499,427.536
411.762,550.694,546.183,535.109,530.138,522.995,518.697,511.713,508.408,502.31,496.375,491.751,486.49,479.706,418.519,419.059,418.755,419.535,419.591,419.358,525.604,525.298,525.746,648.052,436.789
609.099,741.594,706.186,672.72,693.752,627.433,621.034,618.133,611.501,606.093,601.502,594.127,589.133,585.186,578.907,573.761,567.349,562.743,503.101,503.559,611.991,503.27,503.193,503.077,611.766
388.183,524.77,517.879,514.305,508.771,504.142,500.69,495.226,489.176,484.157,420.411,420.462,420.558,420.285,420.281,420.466,420.52,420.47,420.393,420.438,420.8,528.16,528.315,656.139,420.287
435.768,559.722,552.018,549.242,539.432,536.915,528.967,527.593,527.25,520.382,509.478,509.133,498.159,431.159,434.78,435.346,437.807,435.234,432.494,431.761,436.314,431.491,433.857,437.044,437.004
374.539,530.744,516.373,587.92,505.22,500.347,496.072,489.873,483.873,419.675,419.381,419.464,419.509,419.235,419.368,419.412,419.289,419.528,419.456,419.452,420.188,419.89,528.302,420.009,419.482
438.93,578.287,573.475,514.772,516.761,515.252,516.188,517.057,513.997,515.749,512.68,511.198,516.994,514.761,512.191,513.237,535.959,511.441,513.651,514.858,516.897,620.842,624.751,625.885,513.298
441.372,566.649,560.799,554.901,550.85,547.117,540.869,534.953,527.468,524.533,517.697,510.621,508.385,503.236,495.55,433.217,432.971,434.945,432.735,435.62,433.492,432.542,432.401,433.157,432.262
420.862,577.606,571.814,559.412,554.391,555.136,537.576,531.93,528.017,522.869,516.423,513.741,500.444,501.771,497.219,435.797,440.156,437.033,438.052,435.225,437.975,545.627,547.589,543.929,545.42
434.98,558.304,550.532,544.66,535.858,533.662,525.393,521.474,516.655,509.908,507.415,499.255,495.82,432.171,429.957,430.13,432.515,430.175,430.871,432.959,429.557,431.577,539.538,539.042,433.253
485.791,627.341,623.206,617.887,611.599,605.752,601.727,596.495,590.292,585.504,579.804,574.209,569.159,562.761,503.447,504.439,503.187,503.327,503.771,503.281,503.823,612.087,744.171,612.357,503.213
376.44,514.235,512.128,523.648,504.429,496.073,489.825,483.925,423.31,423.343,423.494,423.851,423.274,423.572,423.631,423.414,423.332,423.549,423.595,423.718,423.682,423.831,423.91,423.892,423.561
349.936,497.996,498.03,434.523,434.725,435.102,434.427,434.597,434.464,434.39,435.198,434.482,434.56,434.674,434.97,434.834,434.727,434.827,435.071,434.564,543.714,543.675,543.529,546.217,434.929
499.097,581.148,559.697,551.557,548.427,620.867,537.815,531.416,526.33,520.212,513.944,508.16,503.875,498.227,492.099,430.293,427.504,426.96,426.903,426.837,426.804,426.869,426.926,427.788,427.941
474.193,542.124,538.176,533.29,529.276,526.022,521.111,516.262,510.378,505.5,498.369,494.115,488.025,425.365,425.979,425.701,425.812,425.325,425.881,426.043,425.266,425.424,425.175,425.827,426.05
355.461,498.778,492.688,437.174,434.188,433.617,432.416,430.451,427.873,432.167,432.272,431.168,430.776,434.676,433.524,434.545,433.628,431.681,437.23,433.077,428.959,432.058,433.694,430.218,549.263
509.947,655.248,652.839,594.751,608.398,584.229,578.282,572.859,569.419,537.136,532.096,525.926,520.876,516.167,510.059,504.473,498.992,493.793,487.257,426.222,426.129,426.09,425.888,425.954,425.966
420.648,569.499,565.238,560.436,553.967,542.071,535.093,527.395,522.932,519.318,514.461,506.757,501.48,493.983,431.817,431.211,432.701,430.765,434.896,540.038,433.814,434.142,432.056,432.256,437.89
530.204,663.331,655.912,585.474,577.379,582.98,553.375,549.38,539.079,534.274,528.339,526.839,515.975,512.724,510.775,503.389,498.222,436.216,434.044,432.795,433.401,435.291,436.022,433.823,431.143
525.779,664.032,635.65,644.773,639.296,563.104,562.217,555.294,551.064,538.769,538.749,533.625,531.096,525.626,515.256,512.514,506.815,505.318,435.424,435.446,435.376,435.575,436.694,435.897,435.221
503.789,654.922,648.025,564.072,559.933,555.472,549.428,544.532,537.427,532.632,526.763,521.11,516.673,509.922,505.347,499.856,495.244,506.084,425.522,535.438,424.709,535.426,535.522,535.037,425.304
544.874,673.109,626.242,620.719,614.23,600.129,695.918,566.079,560.469,554.227,547.291,543.987,540.405,534.017,528.784,523.433,516.005,510.349,508.172,501.936,437.323,441.668,438.019,437.767,547.584
349.95,497.576,491.802,428.96,429.004,429.01,429.019,429.047,429.044,428.954,428.967,429.078,429.1,429.184,429.097,429.236,544.724,432.874,428.906,429.057,428.983,428.908,428.911,537.25,536.993
542.582,686.177,681.505,676.507,655.875,572.923,573.598,566.374,560.391,554.721,549.69,543.573,537.68,528.144,530.306,523.982,515.032,509.405,508.305,496.729,494.211,434.603,435.093,434.676,434.879
524.059,561.089,555.052,552.284,548.006,543.242,537.001,533.031,526.586,522.035,515.921,510.77,505.875,500.14,494.272,488.208,425.765,426.247,425.619,425.899,425.611,425.918,425.868,425.876,425.179
350.823,497.58,492.249,428.853,429.286,429.026,428.966,429.087,428.773,446.855,428.901,428.433,428.26,428.941,428.95,429.012,428.911,429.062,428.991,428.496,428.563,544.526,664.907,537.606,428.555
506.039,638.411,602.313,596.04,566.621,564.657,552.695,549.2,542.574,540.311,535.892,533.164,518.25,516.039,511.711,497.557,500.758,435.043,435.148,435.011,435.086,435.453,435.361,435.455,435.407
353.725,499.452,496.499,432.495,431.728,432.558,434.695,432.903,432.404,432.239,433.254,431.694,434.681,434.645,434.775,431.199,431.727,433.082,432.97,433.339,430.331,433.329,432.637,430.135,432.195
404.104,541.719,535.702,543.352,535.434,521.29,516.421,509.419,504.108,500.247,493.754,487.928,426.576,425.595,425.892,425.733,425.576,425.503,425.907,425.511,425.161,425.204,425.223,534.666,425.573
403.561,539.038,532.798,528.087,521.697,516.867,510.093,505.567,500.033,495.557,488.1,425.626,425.366,425.667,507.698,425.414,426.117,425.766,425.943,425.702,425.661,425.678,425.215,425.697,425.508
444.308,594.705,599.272,598.171,590.311,569.791,543.218,574.939,533.536,527.843,524.235,515.634,509.766,509.377,498.02,491.925,491.613,482.113,478.406,416.158,415.338,413.846,414.644,523.584,416.014
401.067,550.751,545.295,540.032,533.381,533.216,526.642,518.52,512.138,507.239,499.336,436.878,435.063,439.84,435.486,438.079,436.423,435.256,439.868,436.116,436.322,549.344,545.749,437.906,546.319
427.712,567.39,562.977,503.082,503.2,503.253,503.384,503.109,503.253,503.527,503.301,503.308,503.115,503.211,503.19,503.523,503.268,503.12,503.392,503.229,503.78,611.365,502.731,502.665,611.634
376.577,515.926,510.918,505.197,502.895,498.471,492.17,430.154,426.677,431.314,426.496,426.587,426.848,426.208,426.584,427.07,426.64,426.733,437.289,428.888,426.274,427.485,427.242,426.634,426.874
571.45,696.383,690.002,608.832,608.542,601.776,593.621,590.198,557.306,550.942,544.019,536.181,530.336,527.481,520.728,517.45,514.844,507.452,499.558,438.115,436.032,545.006,546.77,438.233,566.615
508.686,572.569,569.816,566.707,561.557,552.91,549.216,545.422,543.309,533.976,528.22,522.969,517.585,510.348,506.048,505.62,493.951,433.292,430.642,428.023,428.304,431.258,428.122,431.071,546.982
502.941,582.685,574.453,568.949,563.071,558.606,558.726,549.656,543.19,537.008,532.363,526.073,520.349,515.045,509.174,503.989,498.974,491.612,426.844,430.555,426.649,426.627,426.873,426.941,426.972
364.919,510.693,505.996,508.908,504.39,499.862,493.266,487.38,418.351,417.821,417.656,417.617,417.749,417.77,417.634,417.676,417.747,499.664,417.96,418.085,417.611,417.555,524.368,525.517,417.514
564.241,662.237,660.911,601.841,601.367,593.141,587.461,580.018,576.097,572.168,543.043,535.831,531.129,526.879,518.961,513.484,508.052,503.747,498.532,493.706,426.943,432.204,426.642,427.296,426.857
399.937,543.572,539.072,534.587,528.939,524.397,517.691,513.357,508.749,501.97,495.688,490.981,484.836,478.852,414.694,414.905,432.717,414.764,414.4,414.494,414.293,414.705,415.005,414.458,523.294
552.93,678.314,665.892,660.163,618.429,588.145,587.081,574.245,555.265,548.056,542.84,538.276,535.289,527.905,520.135,516.198,513.976,504.307,496.952,498.411,430.805,545.754,539.501,543.267,540.866
403.074,557.506,541.475,536.985,532.039,528.028,520.249,517.337,514.169,503.137,499.281,497.164,434.153,434.348,434.15,434.303,434.116,434.235,434.547,434.484,434.504,434.647,434.558,542.56,434.387
491.785,562.78,556.728,559.573,550.118,547.127,540.974,530.802,531.458,521.71,518.434,515.005,510.44,501.547,433.775,433.775,433.525,433.824,434.08,434.074,547.291,545.761,544.975,433.839,546.848
452.566,575.936,569.967,563.221,560.471,555.283,548.791,541.628,541.973,531.692,525.426,520.118,520.282,510.24,503.191,497.993,492.152,427.171,426.552,537.11,429.294,433.142,427.857,433.153,426.829
400.495,549.309,538.831,545.186,536.841,530.38,522.994,536.417,513.084,508.267,501.912,433.736,433.83,433.507,433.503,433.315,434.709,434.059,433.935,545.941,433.973,433.531,433.983,545.541,433.828
436.859,588.622,565.18,559.136,552.136,546.481,544.848,530.768,529.375,525.675,515.72,515.59,505.781,497.044,498.756,434.329,518.114,433.931,435.207,434.403,434.95,543.479,546.773,437.754,433.998
476.407,635.627,584.322,558.961,555.232,543.432,541.964,536.544,534.32,527.307,521.914,516.494,512.838,499.519,489.753,435.3,435.295,435.334,436.022,436.546,436.492,435.216,435.436,435.485,435.394
515.575,678.97,610.758,610.67,604.039,598.891,592.68,584.856,581.357,552.676,542.531,534.059,523.576,525.823,523.554,516.269,512.708,500.521,501.775,545.169,435.264,435.172,435.289,435.181,435.172
507.393,583.288,583.748,577.184,572.107,567.117,560.966,556.102,562.923,531.887,527.394,523.143,516.826,510.573,505.281,500.419,495.013,489.31,483.016,419.292,419.257,419.215,436.983,419.074,418.535
460.46,601.289,598.576,591.578,590.983,582.635,580.159,548.497,541.129,531.937,526.963,522.144,521.769,511.903,513.427,504.498,433.977,433.582,433.763,433.357,433.859,433.798,433.941,433.578,433.91
630.121,721.049,716.862,682.102,656.705,650.543,616.701,612.571,606.364,600.582,595.379,589.793,585.096,579.247,573.614,566.844,562.645,503.279,502.985,503.131,611.933,612.026,612.037,746.844,502.646
421.861,577.856,574.33,566.384,563.86,567.139,559.188,526.689,523.109,518.151,514.168,509.279,503.531,491.637,431.755,431.597,433.469,429.233,431.328,433.45,433.802,434.624,433.285,434.577,431.189
506.074,624.512,583.97,578.29,572.363,540.342,535.335,529.764,524.283,519.07,513.977,508.272,503.979,497.784,491.842,428.474,429.234,428.945,428.687,429.021,428.334,428.576,537.627,537.832,428.853
477.109,582.742,552.135,546.992,540.936,535.682,530.332,524.283,536.434,598.064,508.123,503.406,497.917,491.739,429.015,429.077,429.074,429.119,429.397,429.001,428.565,428.689,428.851,428.941,428.841
406.803,526.097,517.48,514.646,511.644,505.853,498.466,492.635,486.426,482.168,419.104,419.305,418.902,419.014,418.97,419.442,418.975,419.165,419.623,419.264,418.664,419.355,419.273,419.195,419.369
477.788,618.154,614.589,614.466,583.866,565.138,559.017,546.683,546.103,537.836,536.245,529.619,527.203,515.938,510.912,507.352,499.16,439.708,436.266,437.363,438.978,434.262,435.737,546.016,436.189
440.098,594.81,599.858,596.29,593.527,584.582,558.647,553.962,540.515,540.821,534.307,524.201,518.026,521.113,513.423,504.333,505.41,493.291,434.121,434.092,434.38,434.63,434.717,434.486,434.801
591.185,734.921,708.833,628.386,621.755,616.746,610.521,606.067,600.7,596.353,590.876,584.468,581.61,573.494,567.87,562.799,503.117,503.472,502.992,503.051,611.738,611.572,611.795,630.396,611.238
462.432,595.934,569.551,565.825,560.481,555.27,548.962,542.969,537.565,532.38,527.564,521.944,516.47,511.127,505.285,499.336,493.978,487.929,425.069,425.484,425.537,425.438,535.747,534.998,425.848
428.125,581.593,574.099,571.429,577.031,571.51,537.945,531.127,530.789,521.492,515.349,515.02,507.013,503.679,498.163,435,434.349,434.697,432.77,547.866,437.134,434.043,429.769,431.463,541.75
481.748,625.933,574.676,570.708,564.226,561.425,556.012,552.675,545.316,536.739,530.45,530.447,521.669,521.622,511.654,505.972,501.126,438.006,436.057,438.913,436.677,434.649,439.237,544.835,438.216
461.629,604.013,598.377,591.941,582.595,663.751,572.445,571.197,564.116,557.625,553.179,531.049,528.782,525.318,516.805,509.478,506.981,503.971,492.537,430.581,433.997,430.84,429.817,434.376,540.301
350.536,497.733,491.998,429.007,428.725,428.503,428.936,429.058,428.678,429.098,428.318,428.585,428.67,446.353,428.902,428.446,428.113,428.756,428.564,536.667,428.394,656.182,656.954,536.859,429.199
477.426,601.486,602.215,595.348,595.852,586.815,581.636,548.461,543.558,538.136,532.86,578.053,541.587,569.252,508.193,504.447,499.827,493.582,487.991,529.538,425.877,425.894,426.239,426.33,426.049
354.174,501.109,497.354,432.275,432.335,433.498,436.003,433.565,432.478,433.777,434.303,435.412,435.22,431.508,432.234,434.482,433.66,432.801,433.06,431.82,431.848,430.789,433.47,433.204,432.227
349.977,496.77,491.779,427.769,428.454,429.727,430.283,431.633,430.45,435.316,433.43,429.144,430.222,430.299,429.198,429.707,433.031,433.594,428.077,428.931,435.633,430.198,434.151,434.829,437.757
397.299,544.234,537.779,535.36,531.301,527.31,514.239,504.238,504.142,506.426,501.003,435.982,435.905,435.332,435.271,435.378,435.384,435.547,435.029,434.891,435.195,435.477,435.377,435.588,435.058
442.778,558.615,555.385,551.255,544.569,542.072,535.726,527.602,526.124,518.796,511.208,524.135,503.536,496.169,430.147,432.238,434.739,431.5,432.464,429.949,431.279,540.097,540.133,540.512,432.757
448.975,596.852,571.558,565.121,564.136,555.987,553.078,545.784,541.596,533.035,529.129,523.994,520.641,511.865,509.117,504.592,494.511,428.365,431.684,436.427,435.155,430.269,428.488,432.582,550.748
483.269,613.936,613.359,587.337,580.27,578.811,574.365,538.668,534.714,528.097,524.749,516.068,509.785,587.836,501.056,495.394,433.135,433.432,431.119,427.938,427.852,430.606,432.699,536.819,432.714
489.232,638.877,628.443,625.525,617.312,611.355,611.812,602.65,600.171,595.348,586.542,583.242,578.863,512.553,512.227,517.169,516.726,513.65,515.767,516.955,514.54,513.156,621.529,512.33,510.777
633.658,728.933,707.075,700.905,632.019,627.714,623.469,620.663,616.091,607.686,599.065,595.271,590.189,586.826,578.168,574.138,517.709,512.599,515.001,517.931,536.524,510.948,623.478,620.602,515.375
384.491,518.922,512.127,509.629,505.839,499.914,494.04,488.084,425.617,425.757,425.367,425.639,426.002,425.753,425.663,425.728,425.656,426.035,425.871,425.545,425.898,425.702,425.626,425.804,535.456
444.005,589.37,576.216,579.025,571.408,542.852,537.104,531.668,524.87,520.017,513.708,511.362,503.514,497.629,491.356,426.833,427.076,426.681,427.601,427.251,426.797,426.622,428.794,427.463,426.823
495.941,560.002,554.647,550.287,544.016,537.435,533.433,527.417,524.683,518.581,512.815,506.307,501.695,495.718,491.348,485.272,477.393,415.551,415.836,415.906,415.931,416.027,416.079,415.983,415.93
547.676,704.771,671.266,654.397,576.639,572.296,567.244,563.476,555.837,551.528,543.091,539.502,531.235,528.866,522.803,516.193,509.336,504.633,499.273,493.522,431.628,546.318,540.173,541.397,541.301
587.096,659.414,656.946,651.074,644.299,634.895,637.539,623.568,623.69,618.68,626.263,599.037,596.608,588.487,588.293,578.256,577.208,516.175,515.352,512.749,513.702,514.269,513.188,513.027,514.763
397.528,546.302,541.918,614.61,532.098,525.849,524.679,514.945,511.768,507.55,498.453,434.084,434.284,433.565,433.517,433.535,433.859,433.686,433.727,433.562,433.451,434.391,547.727,544.556,433.81
475.258,621.669,612.312,604.704,604.763,596.771,591.712,583.743,581.304,576.407,516.487,508.232,514.456,516.568,511.483,517.845,514.203,514.825,507.671,518.209,515.498,515.441,622.738,625.573,516.971
501.242,650.855,634.996,572.789,567.327,565.461,556.997,549.425,547.123,540.021,534.826,532.507,525.815,518.74,516.688,509.56,502.111,433.973,433.662,433.768,433.619,434.002,434.025,434.011,433.789
398.624,547.195,542.412,537.065,532.391,527.047,521.864,515.806,510.406,505.461,500.869,494.287,488.581,426.54,425.586,425.745,425.701,425.758,426.134,425.761,425.655,426.21,425.283,426.899,445.394
354.583,499.353,498.315,436.869,435.151,435.005,437.16,437.87,434.442,437.279,435.107,440.555,437.041,436.247,435.839,435.459,435.494,435.283,435.415,439.871,434.6,437.367,435.902,434.91,544.514
476.938,626.085,564.315,563.817,555.062,554.023,547.277,543.168,538.506,532.311,526.666,520.358,515.123,511.835,504.437,500.12,494.152,487.613,425.452,425.488,535.675,426.002,425.811,425.35,535.496
382.061,521.22,514.721,509.62,505.951,501.608,496.579,491.44,485.314,478.956,418.544,418.573,418.52,418.967,419.012,418.807,419.156,418.738,418.721,418.887,418.739,418.896,525.104,525.475,419.149
429.46,581.13,575.538,544.924,539.913,533.055,528.337,523.503,518.003,512.885,512.96,508.165,496.649,490.53,484.803,478.879,415.764,416.03,416.014,416.077,416.162,524.288,415.408,415.996,415.905
351.424,505.542,496.917,428.655,428.108,429.073,436.848,429.094,428.364,516.686,434.966,439.031,433.991,433.494,430.043,432.779,434.671,436.188,431.591,434.217,433.878,428.317,432.222,430.408,448.938
350.634,496.938,491.413,429.193,428.755,428.754,428.897,429.29,428.722,428.938,429.108,428.954,428.664,428.869,428.698,428.683,428.545,428.612,428.776,428.631,428.727,537.504,536.719,536.887,428.663
502.129,567.908,563.309,557.995,552.927,552.821,544.187,535.146,529.577,524.951,519.606,515.048,509.472,504.239,498.918,494.056,426.58,426.898,426.715,539.654,540.389,536.29,656.248,662.938,426.831
520.05,654.882,662.537,571.902,566.165,564.13,556.072,552.074,546.357,538.904,533.908,528.554,521.613,519.322,513.579,507.524,497.681,493.533,434.721,437.251,432.993,433.179,548.806,671.717,437.825
433.463,568.541,567.004,559.676,555.077,550.63,544.331,538.99,533.379,527.116,521.472,515.852,510.52,505.492,500.342,495.617,487.655,425.763,425.57,425.228,425.648,426,426.02,535.918,425.542
